id,name,type,operator,operator_class,operator_level,sido,sigungu,region,address,lat,lng,tel,homepage,price,facilities,source
camp-30957,무주반디랜드 자연휴양림,국·공립 휴양림,무주군청,지자체,기초자치단체,전북특별자치도,무주군,전북,전라북도 무주군 설천면 무설로 1324,36.0121725196458,127.76131692236,063-320-5666,https://tour.muju.go.kr/bandiland/index.do,,"통나무집(10동),박믈관, 천문과학관, 청소년수련원, 야외물놀이장",공유누리(행정안전부)
camp-30959,무주향로산자연휴양림,국·공립 휴양림,무주군청,지자체,기초자치단체,전북특별자치도,무주군,전북,전라북도 무주군 무주읍 무학로153-36,36.0240094637095,127.669893579793,063-322-6884,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030108,,"숲속의집(13동), 휴양관(15실),세미나실, 회의실, 인공폭포, 모노레일",공유누리(행정안전부)
camp-30825,고산자연휴양림,국·공립 휴양림,완주군청,지자체,기초자치단체,전북특별자치도,완주군,전북,전라북도 완주군 고산면 고산휴양림로 246,35.9622420535993,127.232871881362,"063-263-8680, 290-2765",https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030025,,"돔하우스(4동), 숲속의집(10동), 휴양관(31실),대회의실, 산림교육센터, 산림바이오매스홍보관, 무궁화전시관, 테마공원, 천문대, 과학관, 다목적운동장",공유누리(행정안전부)
camp-31013,세심자연휴양림,국·공립 휴양림,임실군청,지자체,기초자치단체,전북특별자치도,임실,전북,전라북도 임실 삼계 임실로 485,35.514241,127.240066,063-640-2475,https://site.onda.me/69138,,"산막(16실),수영장, 매점, 산책로, 정자",공유누리(행정안전부)
camp-30969,방화동자연휴양림,국·공립 휴양림,장수군청,지자체,기초자치단체,전북특별자치도,장수군,전북,전라북도 장수군 번암면 방화동로 778,35.5906404383954,127.526876372552,063-350-2474,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030082,,"숲속의집(4실), 휴양관(16실), 휴양동(20실),다문화동(4동),숲속의집, 산림욕장, 인공폭포, 생태길, 식당, 바비큐장, 족구장",공유누리(행정안전부)
camp-31045,와룡자연휴양림,국·공립 휴양림,장수군청,지자체,기초자치단체,전북특별자치도,장수군,전북,전라북도 장수군 천천면 비룡로 632,35.6762188480685,127.477217883583,063-350-2477,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030084,,"수련장(2실), 숲속의집(12동), 휴양관(6실), 연립동(12실) ,식당, 세미나살, 물놀이장, 산림욕장, 전망대, 바비큐장",공유누리(행정안전부)
camp-30946,데미샘자연휴양림,국·공립 휴양림,전라북도,지자체,광역자치단체,전북특별자치도,진안군,전북,전라북도 진안군 백운면 데미샘1길 172,35.656993797547,127.4610401599,063-290-6993,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030074,,"휴양관(11실), 숲속의집(10동), 한옥동(2동),물놀이장, 계곡, 연못, 숲문화마당, 숲속쉼터",공유누리(행정안전부)
camp-30986,붉은오름자연휴양림,국·공립 휴양림,서귀포시청,지자체,기초자치단체,제주특별자치도,서귀포시,제주,제주특별자치도 서귀포시 표선면 남조로 1487-73,33.4014287623403,126.675670597493,064-782-9171,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030014,,"휴양관(7실), 단독동(9동), 복합동(6실),야외공연장, 세미나실",공유누리(행정안전부)
camp-30999,서귀포자연휴양림,국·공립 휴양림,서귀포시산림휴양관리소,지자체,기초자치단체,제주특별자치도,서귀포시,제주,제주특별자치도 서귀포시 1100로 882,33.3115019573202,126.458754738051,064-738-4544,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030013,,"숲속의집(4동), 휴양관(20실),세미나실, 족구장, 생태탐방로",공유누리(행정안전부)
camp-30834,교래자연휴양림,국·공립 휴양림,제주시청,지자체,광역자치단체,제주특별자치도,제주시,제주,제주특별자치도 제주시 조천읍 남조로 2023,33.4513645690599,126.656710998359,064-783-7482,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030056,,"초가동(8동), 휴양관(11실),야외공연장, 풋살경기장, 다목적운동장",공유누리(행정안전부)
camp-31068,제주절물자연휴양림,국·공립 휴양림,제주시청,지자체,광역자치단체,제주특별자치도,제주시,제주,제주특별자치도 제주시 명림로 584,33.4400488067904,126.625203401207,064-728-1510,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030053,,"숲속의집(17동), 수련장(2실), 휴양관(10실),놀이터, 족구장, 세미나실",공유누리(행정안전부)
camp-30827,공주산림휴양마을,국·공립 휴양림,공주시시설관리사업소,지자체,기초자치단체,충청남도,공주시,대전충남,충청남도 공주시 수원지공원길 222,36.4244252421143,127.119319981992,041-855-0855,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030011,,"숲속의집(14동),휴양관(6실),산책로, 썰매장, 생태공원, 목재문화체험관",공유누리(행정안전부)
camp-30938,남이자연휴양림,국·공립 휴양림,금산군청,지자체,기초자치단체,충청남도,금산군,대전충남,충청남도 금산군 남이면 느티골길 200,36.0677603702882,127.36909272198,041-753-5706,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030063,,"교육관(7실), 휴양관(7실), 숲속의집(16동),목재문화채험장, 산책로, 생태숲, 산림욕장",공유누리(행정안전부)
camp-31033,양촌자연휴양림,국·공립 휴양림,논산시청,지자체,기초자치단체,충청남도,논산시,대전충남,충청남도 논산시 양촌면 매죽헌로1723번길 176-23,36.1572604394275,127.24648455167,041-746-6481,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030034,,"숲속의집(8동),휴양관(7실),산책로, 바비큐장",공유누리(행정안전부)
camp-31011,성주산자연휴양림,국·공립 휴양림,보령시청,지자체,기초자치단체,충청남도,보령시,대전충남,충청남도 보령시 성주면 화장골길 57-228,36.3325687279031,126.663964609242,041-934-7133,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030078,,"휴양관(11실), 숲속의집(9동),강의실, 계곡, 물놀이장, 편백나무숲",공유누리(행정안전부)
camp-30952,만수산자연휴양림,국·공립 휴양림,부여군시설관리공단,지자체,지방공기업·출자출연기관,충청남도,부여군,대전충남,충청남도 부여군 외산면 휴양로 107,36.3385420816258,126.711932456613,041-832-6561,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030007,,"숲속의집(17동), 휴양관(3실),물놀이장, 놀이터, 야외공연장, 다목적홀",공유누리(행정안전부)
camp-31036,영인산자연휴양림,국·공립 휴양림,아산시시설관리공단,지자체,지방공기업·출자출연기관,충청남도,아산시,대전충남,충청남도 아산시 영인면 아산온천로 16-24,36.8411239668852,126.949389510268,041-538-1958,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030012,,"숲속의집(16동),데크로드, 강당, 다목적구장",공유누리(행정안전부)
camp-30977,봉수산자연휴양림,국·공립 휴양림,예산군관광시설사업소,지자체,기초자치단체,충청남도,예산군,대전충남,충청남도 예산군 대흥면 임존성길 153,36.5984487222736,126.780893692311,041-339-8292,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030028,,"숲속의집(18동),숲속놀이터, 물놀이장, 족구장",공유누리(행정안전부)
camp-31093,태학산자연휴양림,국·공립 휴양림,천안시시설관리공단,지자체,지방공기업·출자출연기관,충청남도,천안시,대전충남,충청남도 천안시 동남구 풍세면 휴양림길 105-2,36.7286070817567,127.091944281065,041-529-5108,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030040,,",산책로, 등산로, 잔디광장, 유아숲체험원",공유누리(행정안전부)
camp-31088,칠갑산자연휴양림,국·공립 휴양림,청양군공공시설사업소,지자체,기초자치단체,충청남도,청양군,대전충남,충청남도 청양군 대치면 칠갑산로 668-103,36.4315905374483,126.843824145714,041-940-2428,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030044,,"숲속의집(12동), 휴양관(23실),다목적체육시설, 식당, 원두막, 물놀이장, 매점, 회의실",공유누리(행정안전부)
camp-31032,안면도자연휴양림,국·공립 휴양림,충청남도산림자원연구소,지자체,지방공기업·출자출연기관,충청남도,태안군,대전충남,충청남도 태안군 안면읍 안면대로3195-6,36.4967015375099,126.358828730606,041-674-5019,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030086,,"숲속의집(18동), 휴양관(4실),전시관, 수목원, 세미나실, 산책로",공유누리(행정안전부)
camp-31050,용봉산자연휴양림,국·공립 휴양림,홍성군청,지자체,기초자치단체,충청남도,홍성군,대전충남,충청남도 홍성군 홍북읍 용봉산2길 87,36.6452871230314,126.656631776069,041-630-1785,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030080,,"휴양관(8실), 숲속의집(5동),산림전시관, 산책로",공유누리(행정안전부)
camp-31009,성불산자연휴양림,국·공립 휴양림,괴산군청,지자체,기초자치단체,충청북도,괴산군,충북,충청북도 괴산군 괴산읍 충민로기곡길 78,36.8080470124685,127.846768764291,043-830-2679,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030070,,"숲속의집(11동), 한옥체험관(1동), 휴양관(8실),생태숲학습관, 생태공원, 미선향테마파크, 유아숲체험원, 동화의숲, 세미나실",공유누리(행정안전부)
camp-31069,조령산자연휴양림,국·공립 휴양림,충청북도산림환경연구소,지자체,지방공기업·출자출연기관,충청북도,괴산군,충북,충청북도 괴산군 연풍면 새재로 1795,36.8123400589227,128.046243792499,043-833-7994,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030008,,"숲속의집(26동), 휴양관(15실),생태교육장, 옛길, 물놀이장, 숲속놀이터, 산책로, 세미나실",공유누리(행정안전부)
camp-31016,소백산자연휴양림,국·공립 휴양림,단양군청,지자체,기초자치단체,충청북도,단양군,충북,충청북도 단양군 영춘면 하리방터길 180,37.0606929648239,128.467308378511,043-423-3117,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030009,,"숲속의집(9동), 휴양관(15실), 체험마을(15동), 화전민촌(9동),피토치드길, 세미나실, 명당체험관, 명상숲길, 북카페, 바비큐장, 전시실, 다목적구장, 승마장",공유누리(행정안전부)
camp-31017,소선암자연휴양림,국·공립 휴양림,단양관광관리공단,지자체,지방공기업·출자출연기관,충청북도,단양군,충북,충청북도 단양군 단성면 대잠2길15,36.9192214181288,128.312312664264,043-422-7839,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030041,,"숲속의집(9동), 휴양관(22실), 통나무집(7동),회의실, 식당, 목재체험관, 계곡",공유누리(행정안전부)
camp-31018,속리산숲체험휴양마을,국·공립 휴양림,속리산휴양사업소,지자체,기초자치단체,충청북도,보은군,충북,충청북도 보은군 속리산면 속리산로 596,36.4924554815464,127.792474292437,043-540-3220,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030035,,"숲속의집(34동), 통나무집(17실),생태교육장, 세미나실, 식당,카페, 수영장",공유누리(행정안전부)
camp-31085,충북알프스자연휴양림,국·공립 휴양림,속리산휴양사업소,지자체,기초자치단체,충청북도,보은군,충북,충청북도 보은군 산외면 속리산로 1880,36.5731925881299,127.785871770203,043-543-1472,https://foresttrip.go.kr/indvz/main.do?hmpgId=ID02030032,,"숲속의집(21동), 휴양관(13실),수영장, 세미나실, 어린이놀이터, 식당",공유누리(행정안전부)
camp-31062,장령산자연휴양림,국·공립 휴양림,옥천군청,지자체,기초자치단체,충청북도,옥천군,충북,충청북도 옥천군 군서면 장령산로 519,36.2448673700338,127.554749694949,043-733-9615,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030036,,"숲속의집(12동), 휴양관(15실),대회의실, 식당, 야외음악당",공유누리(행정안전부)
camp-30972,백야자연휴양림,국·공립 휴양림,음성군청,지자체,기초자치단체,충청북도,음성군,충북,충청북도 음성군 금왕읍 백야로 461-97,36.956838518093,127.609649779098,043-878-2556,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030016,,"숲속의집(11동), 휴양관(8실), 복합산막(10실),물놀이장, 산책로",공유누리(행정안전부)
camp-31023,수레의산자연휴양림,국·공립 휴양림,음성군청,지자체,기초자치단체,충청북도,음성군,충북,충청북도 음성군 생극면 차생로 310-108,37.0388891480413,127.651385542717,043-878-2013,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030017,,"숲속의집(16동),물놀이장, 산책로, 화장실",공유누리(행정안전부)
camp-30967,박달재자연휴양림,국·공립 휴양림,제천시청,지자체,기초자치단체,충청북도,제천시,충북,충청북도 제천시 백운면 금봉로 223,37.1480635588463,128.045292960919,043-652-0910,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030062,,"숲속의집(15동), 복합산막(8실),계곡, 물놀이장",공유누리(행정안전부)
camp-31070,좌구산휴양랜드,국·공립 휴양림,증평군휴양공원사업소,지자체,기초자치단체,충청북도,증평군,충북,충청북도 증평군 증평읍 솟점말길 107,36.7055682132374,127.651121640168,043-835-4551,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030089,,"숲속의집(13동), 휴양관(15실), 휴양촌(8실),좌구산 줄타기, 썰매장, 명상 구름다리, 명상의 집, 천문대, 운동장",공유누리(행정안전부)
camp-30998,생거진천자연휴양림,국·공립 휴양림,진천군청,지자체,기초자치단체,충청북도,진천군,충북,충청북도 진천군 백곡면 명암길 435-135,36.9239960946021,127.390234577434,043-539-3554,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030033,,"숲속의집(12동), 휴양관(12실), 연립동(3동),세미나실, 바비규장, 식당",공유누리(행정안전부)
camp-31043,옥화자연휴양림,국·공립 휴양림,청주시시설관리공단,지자체,지방공기업·출자출연기관,충청북도,청주시,충북,충청북도 청주시 상당구 미원면 운암옥화길140,36.5989501183999,127.694371568372,043-270-7384,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030054,,"숲속의집(18동), 휴양관(13실),물놀이장, 족구장, 숲속놀이터, 다목적실",공유누리(행정안전부)
camp-30820,계명산자연휴양림,국·공립 휴양림,충주시설관리공단,지자체,지방공기업·출자출연기관,충청북도,충주시,충북,충청북도 충주시 충주호수로 1170,36.979317926814,127.995086500109,043-870-7930,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030042,,"숲속의집(15동),세미나실, 조리시설, 힐링푸드, 산책로",공유누리(행정안전부)
camp-30961,문성자연휴양림,국·공립 휴양림,충주시설관리공단,지자체,지방공기업·출자출연기관,충청북도,충주시,충북,충청북도 충주시 노은면 우성1길 191,37.0283260238779,127.75252166661,043-870-7911,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030055,,"숲속의집(5동), 휴양관(10실), 개실(8실),유아숲체험원, 목재문화체험장, 짚라인, 세미나실, 식당, 산책로",공유누리(행정안전부)
camp-30981,봉황자연휴양림,국·공립 휴양림,충주시설관리공단,지자체,지방공기업·출자출연기관,충청북도,충주시,충북,충청북도 충주시 중앙탑면 수룡봉황길540,37.0565222839363,127.829746486391,043-870-7920,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030051,,"숲속의집(17동),계곡, 산책로",공유누리(행정안전부)
